Q0T298,Bacteria,Proteobacteria,373384,0.0149031,671,4.32,0.0,0.0
Q3YZD1,Bacteria,Proteobacteria,300269,0.0149031,671,4.92,0.0,0.0
Q99SY3,Bacteria,Firmicutes,158878,0.0194903,667,5.1,0.0,0.0
B9DMU3,Bacteria,Firmicutes,396513,0.0239521,668,9.73,0.0,0.0
Q5HN30,Bacteria,Firmicutes,176279,0.0240602,665,9.92,0.0,0.0
Q8DT49,Bacteria,Firmicutes,210007,0.0122699,652,3.07,0.0,0.0
Q1JCM1,Bacteria,Firmicutes,370553,0.0153374,652,3.68,0.0,0.0
Q3AGK2,Bacteria,Cyanobacteria,110662,0.0308824,680,10.0,0.0,0.0
Q112N5,Bacteria,Cyanobacteria,203124,0.1459948,774,2.58,0.0,0.0
A7MT54,Bacteria,Proteobacteria,338187,0.0149254,670,2.99,0.0,0.0
Q7M8A0,Bacteria,Proteobacteria,273121,0.0184615,650,5.54,0.0,0.0
Q5SXM8,Eukaryota,Metazoa,9606,0.4775281,178,19.66,0.0,0.0
P25047,Bacteria,Actinobacteria,1950,0.0772059,272,1.1,0.0,0.0
Q9ZAU2,Bacteria,Actinobacteria,1950,0.0581818,275,14.18,0.0,0.0
Q2T8B0,Bacteria,Proteobacteria,271848,1.0,350,8.29,0.0,0.0
Q2QDF1,Eukaryota,Metazoa,9534,0.1423841,302,0.0,0.0,0.0
O55070,Eukaryota,Metazoa,10090,0.1548387,310,2.26,0.0,0.0
Q8L9V6,Eukaryota,Viridiplantae,3702,1.0,331,62.24,9.97,0.0
Q9LQX4,Eukaryota,Viridiplantae,3702,1.0,366,53.01,14.75,0.0
Q9FM03,Eukaryota,Viridiplantae,3702,1.0,372,40.59,29.03,0.0
Q6CV81,Eukaryota,Fungi,284590,0.1024845,322,0.93,0.0,0.0
Q2MF70,Bacteria,Actinobacteria,282216,0.109375,384,4.69,0.0,0.0
Q58CR4,Eukaryota,Metazoa,9913,1.0,538,1.49,0.0,57.81
Q9VNA8,Eukaryota,Metazoa,7227,1.0,568,30.81,0.0,0.0
B1MTH4,Eukaryota,Metazoa,9523,0.3361345,238,0.0,0.0,35.29
B0CM95,Eukaryota,Metazoa,9555,0.3529412,238,0.0,0.0,35.29
P9WNU8,Bacteria,Actinobacteria,83331,0.1049505,505,8.32,0.0,0.0
Q83KV7,Bacteria,Proteobacteria,623,0.3805774,381,0.0,0.0,0.0
P76129,Bacteria,Proteobacteria,83333,0.0725907,799,2.25,0.0,0.0
Q5A309,Eukaryota,Fungi,237561,0.7535369,1343,11.84,0.0,0.0
P0CN14,Eukaryota,Fungi,214684,0.507764,644,37.89,0.0,0.0
Q4P2W8,Eukaryota,Fungi,237631,0.5701754,798,43.23,0.0,0.0
Q8K3H0,Eukaryota,Metazoa,10090,0.2164074,707,24.75,0.0,0.0
Q8PXH2,Archaea,Euryarchaeota,192952,0.7960069,1152,3.56,0.0,0.0
Q9BVM2,Eukaryota,Metazoa,9606,1.0,203,5.91,0.0,0.0
P9WFF7,Bacteria,Actinobacteria,83332,0.0405405,296,18.24,0.0,0.0
D4B2N2,Eukaryota,Fungi,663331,0.147343,414,2.17,0.0,0.0
C7ZIE1,Eukaryota,Fungi,660122,0.2676349,482,11.41,0.0,4.36
Q9BQC3,Eukaryota,Metazoa,9606,0.3353783,489,15.75,0.0,0.0
O27902,Archaea,Euryarchaeota,187420,0.0113636,264,0.0,0.0,0.0
P0AEF5,Bacteria,Proteobacteria,199310,0.1283186,226,2.65,0.0,0.0
Q9WU83,Eukaryota,Metazoa,10029,0.0977444,266,14.29,0.0,0.0
Q9VIU7,Eukaryota,Metazoa,7227,0.0248963,241,0.0,0.0,0.0
Q9USW6,Eukaryota,Fungi,284812,1.0,72,0.0,0.0,58.33
P0A3T5,Bacteria,Firmicutes,171101,1.0,153,0.0,0.0,0.0
Q42546,Eukaryota,Viridiplantae,3702,0.1133144,353,6.8,0.0,0.0
Q55F34,Eukaryota,Amoebozoa,44689,0.060241,332,1.51,0.0,0.0
P0C5A3,Eukaryota,Viridiplantae,4530,0.1201117,358,6.42,0.0,0.0
Q9HT80,Bacteria,Proteobacteria,208964,0.0350493,913,5.15,0.0,0.0
P59199,Bacteria,Firmicutes,170187,0.018244,877,0.11,0.0,0.0
Q89AN8,Bacteria,Proteobacteria,224915,0.0334262,1077,0.56,0.0,0.0
P10443,Bacteria,Proteobacteria,83333,0.0327586,1160,2.16,0.0,0.0
P0C0F2,Bacteria,Firmicutes,1314,0.0280464,1034,0.29,0.0,0.0
O67725,Bacteria,Aquificae,224324,0.0082645,363,0.28,0.0,0.0
P0A988,Bacteria,Proteobacteria,83333,0.0,366,3.28,0.0,0.0
Q4UN31,Bacteria,Proteobacteria,315456,0.2445415,229,4.8,0.0,0.0
Q89A95,Bacteria,Proteobacteria,224915,0.0216216,370,0.0,0.0,0.0
Q1WUF9,Bacteria,Firmicutes,362948,0.1786704,1444,4.09,0.0,0.0
P47277,Bacteria,Tenericutes,243273,0.1867677,1451,0.0,0.0,0.0
A7X1P4,Bacteria,Firmicutes,418127,0.1766342,1438,3.34,0.0,0.0
Q2FHH4,Bacteria,Firmicutes,367830,0.1754875,1436,3.34,0.0,0.0
Q8UFV3,Bacteria,Proteobacteria,176299,0.1432099,405,4.69,0.0,0.0
P54560,Bacteria,Firmicutes,224308,0.1504854,412,1.7,0.0,0.0
Q8PT42,Archaea,Euryarchaeota,192952,0.0542005,369,2.98,0.0,0.0
A4QFK8,Bacteria,Actinobacteria,340322,0.2526767,467,18.84,0.0,0.0
Q2A3L2,Bacteria,Proteobacteria,376619,0.008596,349,0.57,0.0,0.0
Q8Y5T0,Bacteria,Firmicutes,169963,0.0140449,356,3.65,0.0,0.0
Q5F8N2,Bacteria,Proteobacteria,242231,0.0056818,352,1.42,0.0,0.0
A6VA50,Bacteria,Proteobacteria,381754,0.0,349,0.0,0.0,0.0
Q5PF76,Bacteria,Proteobacteria,295319,0.0,351,0.28,0.0,0.0
Q086K1,Bacteria,Proteobacteria,318167,0.0529248,359,0.0,0.0,0.0
Q04M21,Bacteria,Firmicutes,373153,0.0396601,353,2.27,0.0,0.0
Q1JF59,Bacteria,Firmicutes,370552,0.0384615,364,1.65,0.0,0.0
A3CKU4,Bacteria,Firmicutes,388919,0.039548,354,2.26,0.0,0.0
Q73P36,Bacteria,Spirochaetes,243275,0.1164557,395,0.0,0.0,0.0
B1AJ79,Bacteria,Tenericutes,505682,0.025,360,0.0,0.0,0.0
Q54Y85,Eukaryota,Amoebozoa,44689,0.3890533,676,27.96,3.99,0.0
O93845,Eukaryota,Fungi,227321,0.4947893,2207,7.48,0.0,0.0
Q37989,Viruses,"dsDNA viruses, no RNA stage",10747,0.0616197,568,0.35,0.0,0.0
P17393,Viruses,Retro-transcribing viruses,10412,0.5005931,843,14.0,0.0,0.0
Q69602,Viruses,Retro-transcribing viruses,489495,0.5463183,842,12.95,0.0,0.0
Q9QJ32,Viruses,"dsDNA viruses, no RNA stage",36351,0.0523715,1012,0.3,0.0,0.0
P18131,Viruses,"dsDNA viruses, no RNA stage",46015,0.2571138,984,3.96,1.93,0.0
Q9HH84,Archaea,Euryarchaeota,105583,0.0376692,1699,1.0,0.0,0.0
P06275,Viruses,Retro-transcribing viruses,341946,0.5198188,883,10.19,0.0,0.0
D4ARB1,Eukaryota,Fungi,663331,0.0730028,726,7.71,0.0,0.0
Q9Z218,Eukaryota,Metazoa,10090,0.10199,804,8.71,0.0,2.61
P0AEG1,Bacteria,Proteobacteria,83333,0.29,300,0.0,0.0,42.0
A0R626,Bacteria,Actinobacteria,246196,0.5440252,318,4.4,0.0,59.43
P9WFR5,Bacteria,Actinobacteria,83332,0.3609272,302,0.33,0.0,62.58
P9WI53,Bacteria,Actinobacteria,83332,0.0484848,165,3.03,0.0,50.91
B6I7W9,Bacteria,Proteobacteria,409438,0.0239521,167,0.0,0.0,0.0
P43313,Bacteria,Proteobacteria,85962,0.0,144,0.0,0.0,0.0
B5R797,Bacteria,Proteobacteria,550538,0.0239521,167,0.0,0.0,0.0
A9MST4,Bacteria,Proteobacteria,1016998,0.0239521,167,0.0,0.0,0.0
Q323Y1,Bacteria,Proteobacteria,300268,0.0239521,167,0.0,0.0,0.0
O89000,Eukaryota,Metazoa,10116,0.0087805,1025,2.54,0.0,0.0
P14300,Bacteria,Proteobacteria,1085,0.0,294,3.06,0.0,0.0
Q30154,Eukaryota,Metazoa,9606,0.2293233,266,0.38,0.0,7.89
Q5XI65,Eukaryota,Metazoa,10116,1.0,754,19.1,0.53,0.0
P21728,Eukaryota,Metazoa,9606,0.0,446,2.69,0.0,40.13
Q6REU5,Eukaryota,Viridiplantae,39946,0.7588933,253,22.92,0.0,0.0
A6QXB4,Eukaryota,Fungi,339724,0.6809117,351,47.58,0.0,0.0
A8NWK4,Eukaryota,Fungi,240176,0.6079545,352,29.55,0.0,0.0
B8M072,Eukaryota,Fungi,441959,0.6372549,306,15.36,0.0,0.0
Q54WT4,Eukaryota,Amoebozoa,44689,0.0082418,364,2.2,0.0,0.0
A6NNA5,Eukaryota,Metazoa,9606,0.756654,263,51.71,0.0,0.0
Q940K0,Eukaryota,Viridiplantae,3702,0.1473566,889,3.6,0.0,0.0
Q9FG90,Eukaryota,Viridiplantae,3702,0.0974478,862,0.58,0.0,0.0
Q9SX38,Eukaryota,Viridiplantae,3702,0.1166861,857,0.12,0.0,0.0
P39658,Bacteria,Proteobacteria,644,0.1130435,230,4.78,0.0,0.0
Q7A338,Bacteria,Firmicutes,158879,0.0092593,324,0.93,0.0,0.0
Q6G5Y6,Bacteria,Firmicutes,282459,0.0092593,324,1.23,0.0,0.0
A4QYM6,Eukaryota,Fungi,242507,0.4164557,790,48.1,0.0,0.0
Q8CHS7,Eukaryota,Metazoa,10090,0.1318328,311,0.0,0.0,0.0
P0AEG4,Bacteria,Proteobacteria,83333,0.0,208,0.0,0.0,0.0
Q9RB10,Bacteria,Proteobacteria,555,0.0048309,207,0.0,0.0,0.0
Q9X6N0,Bacteria,Proteobacteria,90370,0.0048309,207,0.0,0.0,0.0
P32557,Bacteria,Proteobacteria,243277,0.0,200,0.0,0.0,0.0
Q48M97,Bacteria,Proteobacteria,264730,0.2189349,169,0.0,0.0,40.83
P59345,Bacteria,Proteobacteria,160488,0.1309524,168,1.79,0.0,41.07
P57701,Bacteria,Proteobacteria,208964,0.0295858,169,0.0,0.0,41.42
Q500P0,Bacteria,Proteobacteria,205918,0.2342857,175,0.0,0.0,40.0
Q4QNB7,Bacteria,Proteobacteria,281310,0.0112994,177,0.0,0.0,39.55
A1TXV0,Bacteria,Proteobacteria,351348,0.202381,168,0.0,0.0,41.67
A1KV57,Bacteria,Proteobacteria,272831,0.1728395,162,0.0,0.0,43.83
Q9L6B3,Bacteria,Proteobacteria,272843,0.0168539,178,0.0,0.0,39.33
Q6D4M8,Bacteria,Proteobacteria,218491,0.0,176,0.0,0.0,39.77
Q8XZM2,Bacteria,Proteobacteria,267608,0.1823899,159,0.0,0.0,42.77
A1JQQ3,Bacteria,Proteobacteria,393305,0.0,176,0.0,0.0,39.77
P39691,Bacteria,Proteobacteria,198628,0.0966387,238,0.42,0.0,0.0
Q5PIQ0,Bacteria,Proteobacteria,295319,0.5837743,567,1.06,0.0,29.63
A1JIN7,Bacteria,Proteobacteria,393305,0.5951557,578,0.0,0.0,32.7
P0AA86,Bacteria,Proteobacteria,83333,0.0,185,0.0,0.0,11.35
Q9XDP1,Bacteria,Proteobacteria,61646,0.1081081,222,0.0,0.0,0.0
Q8VHZ8,Eukaryota,Metazoa,10116,0.2319921,2013,20.32,0.25,1.04
O14972,Eukaryota,Metazoa,9606,0.1043771,297,0.0,0.0,0.0
O49523,Eukaryota,Viridiplantae,3702,0.0,419,4.06,0.0,0.0
P51140,Eukaryota,Metazoa,7227,0.540931,623,41.09,8.19,0.0
B5R0A0,Bacteria,Proteobacteria,550537,1.0,64,14.06,0.0,0.0
Q1CI78,Bacteria,Proteobacteria,377628,1.0,63,14.29,0.0,0.0
Q669S1,Bacteria,Proteobacteria,273123,1.0,63,14.29,0.0,0.0
Q9C5M0,Eukaryota,Viridiplantae,3702,0.0604027,298,0.0,0.0,42.28
B0R384,Archaea,Euryarchaeota,478009,0.0905077,453,18.32,0.0,0.0
Q9V2R8,Archaea,Euryarchaeota,272844,0.0,272,0.0,0.0,0.0
B2I1P4,Bacteria,Proteobacteria,405416,0.0204082,147,4.08,0.0,0.0
A1WC42,Bacteria,Proteobacteria,232721,0.0584416,154,9.74,0.0,0.0
B6YS15,Bacteria,Bacteroidetes,511995,0.02,150,0.0,0.0,0.0
Q634D8,Bacteria,Firmicutes,288681,0.0,146,0.0,0.0,0.0
A8FFP8,Bacteria,Firmicutes,315750,0.0,147,2.04,0.0,0.0
Q6MMK8,Bacteria,Proteobacteria,264462,0.0,145,0.69,0.0,0.0
Q0SRP4,Bacteria,Firmicutes,289380,0.0201342,149,0.0,0.0,0.0
A9BUE9,Bacteria,Proteobacteria,398578,0.0769231,156,7.69,0.0,0.0
A1VDX8,Bacteria,Proteobacteria,391774,0.1049383,162,3.7,0.0,0.0
B7NUY4,Bacteria,Proteobacteria,585057,0.0,145,4.14,0.0,0.0
A4WGB6,Bacteria,Proteobacteria,399742,0.0,145,4.14,0.0,0.0
B0TW90,Bacteria,Proteobacteria,484022,0.0068966,145,2.76,0.0,0.0
B9M4M9,Bacteria,Proteobacteria,316067,0.04,150,6.67,0.0,0.0
Q2SN53,Bacteria,Proteobacteria,349521,0.0068493,146,2.74,0.0,0.0
A6TG77,Bacteria,Proteobacteria,272620,0.0,145,4.14,0.0,0.0
Q9CJ92,Bacteria,Firmicutes,272623,0.0529801,151,0.0,0.0,0.0
Q65WM2,Bacteria,Proteobacteria,221988,0.0,144,3.47,0.0,0.0
A0PSA3,Bacteria,Actinobacteria,362242,0.020979,143,0.7,0.0,0.0
C6DJD2,Bacteria,Proteobacteria,561230,0.0,145,5.52,0.0,0.0
Q4KJM7,Bacteria,Proteobacteria,220664,0.0068966,145,0.69,0.0,0.0
A5WA61,Bacteria,Proteobacteria,351746,0.0068966,145,2.76,0.0,0.0
B2TVN1,Bacteria,Proteobacteria,344609,0.0,145,4.14,0.0,0.0
B5E6S0,Bacteria,Firmicutes,512566,0.0204082,147,2.04,0.0,0.0
C3LSG8,Bacteria,Proteobacteria,579112,0.0,144,3.47,0.0,0.0
Q86Y01,Eukaryota,Metazoa,9606,0.3629032,620,32.74,24.03,0.0
H2I233,Bacteria,Actinobacteria,698964,0.0044247999999999996,226,13.72,0.0,0.0
P39009,Eukaryota,Fungi,559292,0.1306043,513,13.06,0.0,0.0
P0C591,Eukaryota,Metazoa,9913,0.2009132,219,9.13,0.0,0.0
P0C5A0,Eukaryota,Metazoa,69293,0.1553398,206,3.4,0.0,0.0
P36504,Bacteria,Actinobacteria,68215,1.0,19,0.0,0.0,0.0
Q91790,Eukaryota,Metazoa,8355,0.1653117,369,0.0,0.0,0.0
Q55724,Bacteria,Cyanobacteria,1111708,0.0901408,355,0.28,0.0,0.0
Q7XT07,Eukaryota,Viridiplantae,39947,0.4306569,685,28.32,8.03,0.0
Q16690,Eukaryota,Metazoa,9606,0.0677083,384,4.95,1.04,0.0
P44794,Bacteria,Proteobacteria,71421,0.0672783,327,0.0,0.0,0.0
Q9CL29,Bacteria,Proteobacteria,272843,0.0672783,327,0.0,0.0,0.0
Q9JZL5,Bacteria,Proteobacteria,122586,0.0540541,333,2.7,0.0,0.0
Q88LF2,Bacteria,Proteobacteria,160488,0.0371517,323,0.0,0.0,0.0
Q7UC91,Bacteria,Proteobacteria,623,0.0253968,315,0.32,0.0,0.0
Q4VSN2,Eukaryota,Metazoa,31033,0.5179153,921,4.67,0.0,0.0
O67533,Bacteria,Aquificae,224324,0.0316456,316,0.0,0.0,0.0
Q9YYS0,Viruses,"dsDNA viruses, no RNA stage",66295,0.1349693,163,3.68,0.0,0.0
A5E891,Bacteria,Proteobacteria,288000,0.0328947,152,5.92,0.0,0.0
Q8K921,Bacteria,Proteobacteria,198804,0.0691824,159,0.0,0.0,0.0
B1YVA7,Bacteria,Proteobacteria,398577,0.0,148,6.76,0.0,0.0
Q253V7,Bacteria,Chlamydiae,264202,0.0272109,147,9.52,0.0,0.0
Q9PKA2,Bacteria,Chlamydiae,243161,0.0137931,145,7.59,0.0,0.0
A7MQ93,Bacteria,Proteobacteria,290339,0.0,152,6.58,0.0,0.0
Q54BW5,Eukaryota,Amoebozoa,44689,0.1787709,179,5.03,3.35,0.0
A5EYG1,Bacteria,Proteobacteria,246195,0.025974,154,1.3,0.0,0.0
A1AHH1,Bacteria,Proteobacteria,405955,0.0,152,7.24,0.0,0.0
Q4QLV3,Bacteria,Proteobacteria,281310,0.0066225,151,7.95,0.0,0.0
O25536,Bacteria,Proteobacteria,85962,0.0068966,145,1.38,0.0,0.0
B5XTG3,Bacteria,Proteobacteria,507522,0.0,152,6.58,0.0,0.0
B2HM03,Bacteria,Actinobacteria,216594,0.0064935,154,11.04,0.0,0.0
A5U649,Bacteria,Actinobacteria,419947,0.0,154,12.34,0.0,0.0
P9WNS5,Bacteria,Actinobacteria,83332,0.0,154,12.34,0.0,0.0
O41033,Viruses,"dsDNA viruses, no RNA stage",10506,0.0141844,141,0.0,0.0,0.0
Q3B304,Bacteria,Chlorobi,319225,0.0202703,148,10.81,0.0,0.0
B4S912,Bacteria,Chlorobi,290512,0.0137931,145,12.41,0.0,0.0
Q48Q06,Bacteria,Proteobacteria,264730,0.0066225,151,2.65,0.0,0.0
A4Y0K9,Bacteria,Proteobacteria,399739,0.0,151,5.96,0.0,0.0
P61912,Bacteria,Spirochaetes,243275,0.0069444,144,3.47,0.0,0.0
Q5GST1,Bacteria,Proteobacteria,292805,0.0705128,156,5.77,0.0,0.0
C0R5L9,Bacteria,Proteobacteria,66084,0.0522876,153,7.19,0.0,0.0
Q3BNA6,Bacteria,Proteobacteria,316273,0.0322581,155,1.29,0.0,0.0
Q5H5L9,Bacteria,Proteobacteria,291331,0.0322581,155,0.65,0.0,0.0
Q6TUZ4,Viruses,"dsDNA viruses, no RNA stage",928314,0.020979,143,0.0,0.0,0.0
Q4WDK5,Eukaryota,Fungi,330879,0.0575342,365,3.56,0.0,0.0
A0JUS3,Bacteria,Actinobacteria,290399,0.035533,394,3.3,0.0,0.0
Q1BHH6,Bacteria,Proteobacteria,331271,0.0301508,398,1.51,0.0,0.0
B1JUE4,Bacteria,Proteobacteria,406425,0.0301508,398,1.51,0.0,0.0
C3L0C4,Bacteria,Firmicutes,515621,0.0025974,385,0.26,0.0,0.0
A9KMX2,Bacteria,Firmicutes,357809,0.0128866,388,0.0,0.0,0.0
Q9RU84,Bacteria,Deinococcus-Thermus,243230,0.0580808,396,7.83,0.0,0.0
B9M5C0,Bacteria,Proteobacteria,316067,0.0078125,384,0.26,0.0,0.0
Q04U66,Bacteria,Spirochaetes,355277,0.0205656,389,0.0,0.0,0.0
Q8W250,Eukaryota,Viridiplantae,39947,0.1881607,473,4.44,0.0,0.0
Q6D8D9,Bacteria,Proteobacteria,218491,0.0075377,398,1.01,0.0,0.0
A5WGE7,Bacteria,Proteobacteria,349106,0.0389294,411,0.49,0.0,0.0
Q1MB26,Bacteria,Proteobacteria,216596,0.030303,396,0.76,0.0,0.0
Q8EGG9,Bacteria,Proteobacteria,211586,0.0025253,396,0.0,0.0,0.0
Q2JM39,Bacteria,Cyanobacteria,321332,0.0178571,392,0.0,0.0,0.0
Q9RCT1,Bacteria,Cyanobacteria,269084,0.039801,402,0.0,0.0,0.0
Q0IBN9,Bacteria,Cyanobacteria,64471,0.0576923,416,2.88,0.0,0.0
Q7MIG6,Bacteria,Proteobacteria,196600,0.0223881,402,0.0,0.0,0.0
Q4USQ4,Bacteria,Proteobacteria,314565,0.0252525,396,0.25,0.0,0.0
B0U242,Bacteria,Proteobacteria,405440,0.0152284,394,1.52,0.0,0.0
A7FFH3,Bacteria,Proteobacteria,349747,0.0075377,398,1.01,0.0,0.0
Q28WA7,Bacteria,Proteobacteria,290400,0.0610329,639,5.01,0.0,0.0
A4SJP9,Bacteria,Proteobacteria,382245,0.078905,621,1.93,0.0,0.0
Q5LH44,Bacteria,Bacteroidetes,272559,0.0740741,648,1.39,0.0,0.0
Q89RW1,Bacteria,Proteobacteria,224911,0.1331316,661,3.78,0.0,0.0
Q3JKA3,Bacteria,Proteobacteria,320372,0.1056782,634,3.63,0.0,0.0
A0RMN5,Bacteria,Proteobacteria,360106,0.0933333,600,0.17,0.0,0.0
Q11KE0,Bacteria,Proteobacteria,266779,0.1215385,650,9.23,0.0,0.0
Q823V1,Bacteria,Chlamydiae,227941,0.0822981,644,0.62,0.0,0.0
Q9Z6J9,Bacteria,Chlamydiae,83558,0.060559,644,2.33,0.0,0.0
A5N7J2,Bacteria,Firmicutes,431943,0.0560897,624,0.0,0.0,0.0
Q6NGV3,Bacteria,Actinobacteria,257309,0.0661417,635,5.51,0.0,0.0
Q0TKM1,Bacteria,Proteobacteria,362663,0.083871,620,0.48,0.0,0.0
B2VHS3,Bacteria,Proteobacteria,338565,0.0805153,621,1.77,0.0,0.0
A4IXW5,Bacteria,Proteobacteria,418136,0.0471545,615,0.0,0.0,0.0
B8D2I3,Bacteria,Firmicutes,373903,0.0801887,636,1.1,0.0,0.0
Q8F153,Bacteria,Spirochaetes,189518,0.0630915,634,0.0,0.0,0.0
Q71ZV7,Bacteria,Firmicutes,265669,0.0279146,609,0.82,0.0,0.0
B0JL88,Bacteria,Cyanobacteria,449447,0.0786164,636,0.94,0.0,0.0
A0QIL6,Bacteria,Actinobacteria,243243,0.0670827,641,3.9,0.0,0.0
Q9JW13,Bacteria,Proteobacteria,122587,0.1208791,637,5.34,0.0,0.0
Q6MDK6,Bacteria,Chlamydiae,264201,0.0692913,635,0.16,0.0,0.0
C6DB37,Bacteria,Proteobacteria,561230,0.078905,621,3.54,0.0,0.0
Q4FN07,Bacteria,Proteobacteria,335992,0.0941915,637,1.41,0.0,0.0
Q12CQ9,Bacteria,Proteobacteria,296591,0.096063,635,3.46,0.0,0.0
Q15W93,Bacteria,Proteobacteria,342610,0.0515298,621,5.8,0.0,0.0
Q4FV64,Bacteria,Proteobacteria,259536,0.1176471,680,2.06,0.0,0.0
B0TQ36,Bacteria,Proteobacteria,458817,0.0740741,621,2.74,0.0,0.0
Q30TC5,Bacteria,Proteobacteria,326298,0.0825083,606,0.0,0.0,0.0
B5FBG6,Bacteria,Proteobacteria,388396,0.0717703,627,4.15,0.0,0.0
Q8D357,Bacteria,Proteobacteria,36870,0.0591054,626,0.16,0.0,0.0
Q4UW29,Bacteria,Proteobacteria,314565,0.1144201,638,2.19,0.0,0.0
A4TPG2,Bacteria,Proteobacteria,386656,0.0516963,619,0.65,0.0,0.0
Q9D9T0,Eukaryota,Metazoa,10090,0.7485714,175,58.29,0.0,0.0
Q8VHE6,Eukaryota,Metazoa,10090,0.3536031,4621,3.18,0.0,0.0
Q9C1M7,Eukaryota,Fungi,284811,0.3460691,4083,0.61,0.0,0.0
P27766,Eukaryota,Viridiplantae,3055,0.4497354,567,18.52,0.0,0.0
O96860,Eukaryota,Metazoa,7227,0.0,89,0.0,0.0,0.0
P51808,Eukaryota,Metazoa,9606,0.0172414,116,0.0,0.0,0.0
P39054,Eukaryota,Metazoa,10090,0.2057471,870,23.33,13.79,0.0
P00384,Bacteria,Proteobacteria,562,0.2564103,78,8.97,0.0,0.0
Q5ZIU3,Eukaryota,Metazoa,9031,0.243346,526,31.94,0.0,0.0
Q9PR30,Bacteria,Tenericutes,273119,0.0320513,156,0.0,0.0,0.0
P07807,Eukaryota,Fungi,559292,0.028436,211,1.42,0.0,0.0
A6QQP7,Eukaryota,Metazoa,9913,0.6051258,2107,10.39,2.85,1.0
Q9ESD7,Eukaryota,Metazoa,10090,0.6650718,2090,10.0,2.87,1.0
Q8WXU2,Eukaryota,Metazoa,9606,0.3785714,420,14.29,0.0,0.0
Q9NVP4,Eukaryota,Metazoa,9606,0.8284574,752,10.64,0.0,0.0
Q8L868,Eukaryota,Viridiplantae,3702,0.258216,426,12.44,0.0,0.0
O65399,Eukaryota,Viridiplantae,3702,0.1604697,511,1.76,0.0,0.0
P10543,Viruses,"dsDNA viruses, no RNA stage",28284,1.0,167,12.57,0.0,0.0
P04886,Viruses,"dsDNA viruses, no RNA stage",47680,1.0,137,0.0,0.0,0.0
Q63185,Eukaryota,Metazoa,10116,0.4967742,620,18.87,0.0,0.0
Q01094,Eukaryota,Metazoa,9606,0.5537757,437,43.48,0.0,0.0
Q16254,Eukaryota,Metazoa,9606,0.5762712,413,48.67,6.05,0.0
P17592,Viruses,"dsDNA viruses, no RNA stage",10519,1.0,66,0.0,0.0,31.82
P11321,Viruses,"dsDNA viruses, no RNA stage",45659,1.0,179,0.56,0.0,0.0
P15139,Viruses,"dsDNA viruses, no RNA stage",10522,1.0,187,3.74,0.0,0.0
Q96688,Viruses,"dsDNA viruses, no RNA stage",69151,1.0,194,0.0,0.0,0.0
P87568,Viruses,"dsDNA viruses, no RNA stage",69152,1.0,259,0.0,0.0,0.0
B1XEL0,Bacteria,Proteobacteria,316385,0.0353982,339,0.0,0.0,0.0
Q1CB62,Bacteria,Proteobacteria,360102,0.0088757,338,0.0,0.0,0.0
P21049,Viruses,"dsDNA viruses, no RNA stage",10249,1.0,273,0.0,0.0,15.38
P68658,Viruses,"dsDNA viruses, no RNA stage",10710,1.0,122,6.56,0.0,0.0
P21747,Eukaryota,Viridiplantae,3906,1.0,268,0.37,0.0,0.0
O57321,Eukaryota,Metazoa,8305,0.2707182,543,8.84,0.0,24.31
Q25605,Eukaryota,Metazoa,6282,0.2012195,492,2.44,0.0,34.15
P19809,Bacteria,Proteobacteria,574521,0.2406816,939,4.37,0.0,2.13
Q4WP03,Eukaryota,Fungi,330879,0.9618269,1467,73.89,34.49,0.0
Q5A119,Eukaryota,Fungi,237561,0.8994169,686,41.98,16.47,0.0
Q7SBU6,Eukaryota,Fungi,367110,0.9735039,2189,78.39,47.88,0.0
Q91ZD6,Eukaryota,Metazoa,10090,1.0,262,60.31,19.47,0.0
Q9Y0I1,Eukaryota,Metazoa,7227,0.4292453,424,44.1,0.0,0.0
Q6CND0,Eukaryota,Fungi,284590,0.2877095,358,28.77,11.17,0.0
Q58CU0,Eukaryota,Metazoa,9913,1.0,191,71.73,0.0,0.0
Q59QC2,Eukaryota,Fungi,237561,1.0,211,68.25,0.0,0.0
Q6C626,Eukaryota,Fungi,284591,1.0,135,57.78,0.0,0.0
O59773,Eukaryota,Fungi,284812,1.0,994,49.3,19.72,0.0
Q56072,Bacteria,Proteobacteria,99287,1.0,299,0.0,0.0,70.23
A8A390,Bacteria,Proteobacteria,331112,1.0,195,0.0,0.0,63.08
Q27295,Eukaryota,Metazoa,6239,1.0,423,3.55,0.0,18.91
P80036,Bacteria,Bacteroidetes,148444,0.1624204,314,20.38,0.0,0.0
P0AC74,Bacteria,Proteobacteria,199310,0.0738255,149,0.0,0.0,0.0
Q95RJ9,Eukaryota,Metazoa,7227,0.3514286,700,37.86,16.86,0.0
Q6P2I7,Eukaryota,Metazoa,9606,0.2904412,272,13.6,0.0,0.0
P12978,Viruses,"dsDNA viruses, no RNA stage",10377,0.973306,487,99.18,8.62,0.0
P36922,Bacteria,Firmicutes,226185,0.054878,164,10.98,0.0,0.0
P9WNQ1,Bacteria,Actinobacteria,83332,0.8329764,467,3.85,80.94,49.46
P80940,Eukaryota,Metazoa,13123,1.0,14,0.0,0.0,0.0
Q73F67,Bacteria,Firmicutes,222523,0.0107143,280,1.43,0.0,0.0
Q0TMS7,Bacteria,Firmicutes,195103,0.0106762,281,2.14,0.0,0.0
